https://www.CryptoDataDownload.com
uniq,date,symbol,open,high,low,close,Volume 1INCH,Volume USD
1656907200000,2022-07-04 04:00:00,1INCH/USD,0.6151,0.6485,0.6084,0.6435,25613.431013,16482.2428568655
1656892800000,2022-07-04 00:00:00,1INCH/USD,0.6264,0.6393,0.6084,0.6373,9566.869974,6096.9662344302
1656820800000,2022-07-03 04:00:00,1INCH/USD,0.6324,0.6359,0.6094,0.6151,9715.065674,5975.736896077399
1656806400000,2022-07-03 00:00:00,1INCH/USD,0.6352,0.6376,0.6094,0.6264,9087.544283,5692.437738871199
1656734400000,2022-07-02 04:00:00,1INCH/USD,0.6235,0.6417,0.6224,0.6324,12225.065916,7731.131685278399
1656720000000,2022-07-02 00:00:00,1INCH/USD,0.6529,0.6614,0.6221,0.6352,29662.443355,18841.584019096
1656648000000,2022-07-01 04:00:00,1INCH/USD,0.6792,0.6876,0.6221,0.6235,75021.809693,46776.09834358551
1656633600000,2022-07-01 00:00:00,1INCH/USD,0.6982,0.71,0.6449,0.6529,60981.14561,39814.589968769
1656590400000,2022-06-30 12:00:00,1INCH/USD,0.6888,0.71,0.6505,0.6566,35245.901362,23142.458834289195
1656561600000,2022-06-30 04:00:00,1INCH/USD,0.7433,0.7491,0.6569,0.6792,28799.031648,19560.302295321602
1656504000000,2022-06-29 12:00:00,1INCH/USD,0.7382,0.7493,0.6735,0.6888,28757.638487,19808.2613898456
1656475200000,2022-06-29 04:00:00,1INCH/USD,0.7594,0.7594,0.6998,0.7433,9017.995449,6703.076017241699
1656417600000,2022-06-28 12:00:00,1INCH/USD,0.8037,0.8037,0.7262,0.7382,35609.289915,26286.777815253
1656388800000,2022-06-28 04:00:00,1INCH/USD,0.6577,0.8037,0.6561,0.7594,50156.625601,38088.9414813994
1656331200000,2022-06-27 12:00:00,1INCH/USD,0.7082,0.8037,0.643,0.8037,50740.68199,40780.28611536299
1656302400000,2022-06-27 04:00:00,1INCH/USD,0.7084,0.7239,0.643,0.6577,33812.388137,22238.4076777049
1656244800000,2022-06-26 12:00:00,1INCH/USD,0.7698,0.7742,0.6867,0.7082,22833.862456,16170.9413913392
1656216000000,2022-06-26 04:00:00,1INCH/USD,0.7777,0.7803,0.6867,0.7084,33842.761319,23974.2121183796
1656158400000,2022-06-25 12:00:00,1INCH/USD,0.74,0.7843,0.6953,0.7698,42074.78611,32389.170347478
1656129600000,2022-06-25 04:00:00,1INCH/USD,0.7437,0.7843,0.6953,0.7777,29058.836753,22599.057342808097
1656072000000,2022-06-24 12:00:00,1INCH/USD,0.7118,0.7822,0.7094,0.74,41780.211389,30917.356427859995
1656043200000,2022-06-24 04:00:00,1INCH/USD,0.7188,0.7822,0.6968,0.7437,40036.162243,29774.8938601191
1655985600000,2022-06-23 12:00:00,1INCH/USD,0.6981,0.7449,0.6677,0.7118,15684.515868,11164.2383948424
1655956800000,2022-06-23 04:00:00,1INCH/USD,0.6927,0.7449,0.6677,0.7188,24393.288288,17533.8956214144
1655899200000,2022-06-22 12:00:00,1INCH/USD,0.6796,0.71,0.6582,0.6981,28164.444715,19661.598855541502
1655870400000,2022-06-22 04:00:00,1INCH/USD,0.69,0.706,0.6582,0.6927,16654.593595,11536.636983256498
1655812800000,2022-06-21 12:00:00,1INCH/USD,0.6919,0.7465,0.6465,0.6796,20592.529965,13994.683364214
1655784000000,2022-06-21 04:00:00,1INCH/USD,0.7097,0.7203,0.69,0.69,422.692449,291.65778981
1655726400000,2022-06-20 12:00:00,1INCH/USD,0.6819,0.7332,0.6578,0.6919,53032.34251,36693.077782669
1655697600000,2022-06-20 04:00:00,1INCH/USD,0.564,0.7332,0.5596,0.7097,62674.548823,44480.127299683096
1655640000000,2022-06-19 12:00:00,1INCH/USD,0.565,0.6819,0.5492,0.6819,26758.009796,18246.2868798924
1655611200000,2022-06-19 04:00:00,1INCH/USD,0.5341,0.5852,0.5292,0.564,24309.629294,13710.630921815999
1655553600000,2022-06-18 12:00:00,1INCH/USD,0.5486,0.5683,0.5145,0.565,141698.557,80059.68470499999
1655524800000,2022-06-18 04:00:00,1INCH/USD,0.5809,0.5857,0.5145,0.5341,165842.448391,88576.4516856331
1655467200000,2022-06-17 12:00:00,1INCH/USD,0.592,0.5986,0.5361,0.5486,73826.306277,40501.111623562196
1655438400000,2022-06-17 04:00:00,1INCH/USD,0.5796,0.6011,0.5757,0.5809,43033.964799,24998.4301517391
1655380800000,2022-06-16 12:00:00,1INCH/USD,0.6098,0.6184,0.569,0.592,52851.513438,31288.095955296
1655352000000,2022-06-16 04:00:00,1INCH/USD,0.6264,0.6279,0.569,0.5796,57703.627783,33445.0226630268
1655294400000,2022-06-15 12:00:00,1INCH/USD,0.5633,0.6359,0.5532,0.6098,25348.242903,15457.358522249398
1655265600000,2022-06-15 04:00:00,1INCH/USD,0.5737,0.6359,0.5532,0.6264,10592.777049,6635.3155434936
1655208000000,2022-06-14 12:00:00,1INCH/USD,0.5819,0.5999,0.5364,0.5633,48403.196017,27265.520316376103
1655179200000,2022-06-14 04:00:00,1INCH/USD,0.5872,0.6044,0.5725,0.5737,45295.537979,25986.0501385523
1655121600000,2022-06-13 12:00:00,1INCH/USD,0.5742,0.6149,0.5501,0.5819,67373.37622,39204.567622418
1655092800000,2022-06-13 04:00:00,1INCH/USD,0.6259,0.652,0.5501,0.5872,72440.719403,42537.1904334416
1655035200000,2022-06-12 12:00:00,1INCH/USD,0.6673,0.6949,0.5645,0.5742,66434.259224,38146.5516464208
1655006400000,2022-06-12 04:00:00,1INCH/USD,0.6715,0.6949,0.6113,0.6259,55003.34976,34426.596614784
1654948800000,2022-06-11 12:00:00,1INCH/USD,0.7283,0.7362,0.652,0.6673,37925.445165,25307.6495586045
1654920000000,2022-06-11 04:00:00,1INCH/USD,0.7645,0.7706,0.664,0.6715,35107.558929,23574.7258208235
1654862400000,2022-06-10 12:00:00,1INCH/USD,0.7893,0.7918,0.725,0.7283,42002.373972,30590.3289638076
1654833600000,2022-06-10 04:00:00,1INCH/USD,0.798,0.8023,0.7439,0.7645,44292.180929,33861.3723202205
1654776000000,2022-06-09 12:00:00,1INCH/USD,0.8096,0.8163,0.7812,0.7893,19051.243231,15037.146282228301
1654747200000,2022-06-09 04:00:00,1INCH/USD,0.8169,0.8236,0.785,0.798,33192.828967,26487.877515666
1654689600000,2022-06-08 12:00:00,1INCH/USD,0.8333,0.8412,0.8069,0.8096,29830.365401,24150.663828649598
1654660800000,2022-06-08 04:00:00,1INCH/USD,0.8136,0.8363,0.808,0.8169,7140.605672,5833.1607734568
1654603200000,2022-06-07 12:00:00,1INCH/USD,0.8234,0.865,0.8094,0.8333,34633.531065,28860.121436464502
1654574400000,2022-06-07 04:00:00,1INCH/USD,0.8475,0.865,0.8115,0.8136,22177.626353,18043.7168008008
1654516800000,2022-06-06 12:00:00,1INCH/USD,0.884,0.8875,0.8224,0.8234,35982.206826,29627.749100528403
1654488000000,2022-06-06 04:00:00,1INCH/USD,0.8788,0.8959,0.8364,0.8475,35569.222812,30144.91633317
1654430400000,2022-06-05 12:00:00,1INCH/USD,0.8546,0.8959,0.8515,0.884,12000.775022,10608.685119448
1654401600000,2022-06-05 04:00:00,1INCH/USD,0.858,0.8788,0.8515,0.8788,10320.56318,9069.710922584
1654344000000,2022-06-04 12:00:00,1INCH/USD,0.8599,0.8695,0.8486,0.8546,37562.494682,32100.9079552372
1654315200000,2022-06-04 04:00:00,1INCH/USD,0.8556,0.87,0.8486,0.858,40726.055484,34942.955605272
1654257600000,2022-06-03 12:00:00,1INCH/USD,0.892,0.8969,0.837,0.8599,38961.064594,33502.6194443806
1654228800000,2022-06-03 04:00:00,1INCH/USD,0.9126,0.9126,0.837,0.8556,24056.46805,20582.71406358
1654171200000,2022-06-02 12:00:00,1INCH/USD,0.9224,0.9356,0.8785,0.892,34632.946147,30892.587963124002
1654142400000,2022-06-02 04:00:00,1INCH/USD,0.9287,0.9356,0.9,0.9126,35484.748915,32383.381859828994
1654084800000,2022-06-01 12:00:00,1INCH/USD,0.9756,0.986,0.9064,0.9224,18636.486183,17190.2948551992
1654056000000,2022-06-01 04:00:00,1INCH/USD,0.9657,0.9868,0.9273,0.9287,18352.91828,17044.355206636003
1653998400000,2022-05-31 12:00:00,1INCH/USD,0.9857,1.0034,0.9528,0.9756,52798.245998,51509.9687956488
1653969600000,2022-05-31 04:00:00,1INCH/USD,0.9948,1.0034,0.9514,0.9657,55174.636437,53282.1464072109
1653912000000,2022-05-30 12:00:00,1INCH/USD,0.9684,1.0127,0.9514,0.9857,35544.733916,35036.4442210012
1653883200000,2022-05-30 04:00:00,1INCH/USD,0.9479,1.0127,0.9432,0.9948,33325.327212,33152.0355104976
